split_group,filename,relpath,dog_id,width,height,is_readable,is_low_res,usable_for_training
train,1184_1.jpg,images/1184_1.jpg,1184,224,224,True,False,True
train,1184_2.jpg,images/1184_2.jpg,1184,224,224,True,False,True
train,1184_3.jpg,images/1184_3.jpg,1184,224,224,True,False,True
train,1184_4.jpg,images/1184_4.jpg,1184,224,224,True,False,True
test,1185_1.jpg,images/1185_1.jpg,1185,224,224,True,False,True
test,1185_2.jpg,images/1185_2.jpg,1185,224,224,True,False,True
test,1185_3.jpg,images/1185_3.jpg,1185,224,224,True,False,True
test,1185_4.jpg,images/1185_4.jpg,1185,224,224,True,False,True
test,1185_5.jpg,images/1185_5.jpg,1185,224,224,True,False,True
test,1186_1.jpg,images/1186_1.jpg,1186,224,224,True,False,True
test,1186_2.jpg,images/1186_2.jpg,1186,224,224,True,False,True
test,1187_1.jpg,images/1187_1.jpg,1187,224,224,True,False,True
test,1187_2.jpg,images/1187_2.jpg,1187,224,224,True,False,True
test,1187_3.jpg,images/1187_3.jpg,1187,224,224,True,False,True
test,1187_4.jpg,images/1187_4.jpg,1187,224,224,True,False,True
train,1188_1.jpg,images/1188_1.jpg,1188,224,224,True,False,True
train,1188_2.jpg,images/1188_2.jpg,1188,224,224,True,False,True
train,1188_3.jpg,images/1188_3.jpg,1188,224,224,True,False,True
test,1189_1.jpg,images/1189_1.jpg,1189,224,224,True,False,True
test,1189_2.jpg,images/1189_2.jpg,1189,224,224,True,False,True
train,1190_1.jpg,images/1190_1.jpg,1190,224,224,True,False,True
train,1190_2.jpg,images/1190_2.jpg,1190,224,224,True,False,True
train,1190_3.jpg,images/1190_3.jpg,1190,224,224,True,False,True
train,1191_1.jpg,images/1191_1.jpg,1191,224,224,True,False,True
train,1191_2.jpg,images/1191_2.jpg,1191,224,224,True,False,True
train,1191_3.jpg,images/1191_3.jpg,1191,224,224,True,False,True
train,1192_1.jpg,images/1192_1.jpg,1192,224,224,True,False,True
train,1192_2.jpg,images/1192_2.jpg,1192,224,224,True,False,True
train,1192_3.jpg,images/1192_3.jpg,1192,224,224,True,False,True
train,1192_4.jpg,images/1192_4.jpg,1192,224,224,True,False,True
train,1192_5.jpg,images/1192_5.jpg,1192,224,224,True,False,True
train,1192_6.jpg,images/1192_6.jpg,1192,224,224,True,False,True
train,1192_7.jpg,images/1192_7.jpg,1192,224,224,True,False,True
train,1193_1.jpg,images/1193_1.jpg,1193,224,224,True,False,True
train,1193_2.jpg,images/1193_2.jpg,1193,224,224,True,False,True
train,1193_3.jpg,images/1193_3.jpg,1193,224,224,True,False,True
train,1193_4.jpg,images/1193_4.jpg,1193,224,224,True,False,True
train,1193_5.jpg,images/1193_5.jpg,1193,224,224,True,False,True
train,1193_6.jpg,images/1193_6.jpg,1193,224,224,True,False,True
train,1194_1.jpg,images/1194_1.jpg,1194,224,224,True,False,True
train,1194_2.jpg,images/1194_2.jpg,1194,224,224,True,False,True
train,1194_3.jpg,images/1194_3.jpg,1194,224,224,True,False,True
train,1194_4.jpg,images/1194_4.jpg,1194,224,224,True,False,True
train,1195_1.jpg,images/1195_1.jpg,1195,224,224,True,False,True
train,1195_2.jpg,images/1195_2.jpg,1195,224,224,True,False,True
train,1195_3.jpg,images/1195_3.jpg,1195,224,224,True,False,True
train,1195_4.jpg,images/1195_4.jpg,1195,224,224,True,False,True
train,1196_1.jpg,images/1196_1.jpg,1196,224,224,True,False,True
train,1196_2.jpg,images/1196_2.jpg,1196,224,224,True,False,True
train,1196_3.jpg,images/1196_3.jpg,1196,224,224,True,False,True
train,1197_1.jpg,images/1197_1.jpg,1197,224,224,True,False,True
train,1197_2.jpg,images/1197_2.jpg,1197,224,224,True,False,True
train,1197_3.jpg,images/1197_3.jpg,1197,224,224,True,False,True
train,1197_4.jpg,images/1197_4.jpg,1197,224,224,True,False,True
train,1197_5.jpg,images/1197_5.jpg,1197,224,224,True,False,True
train,1197_6.jpg,images/1197_6.jpg,1197,224,224,True,False,True
test,1198_1.jpg,images/1198_1.jpg,1198,224,224,True,False,True
test,1198_2.jpg,images/1198_2.jpg,1198,224,224,True,False,True
test,1198_3.jpg,images/1198_3.jpg,1198,224,224,True,False,True
test,1198_4.jpg,images/1198_4.jpg,1198,224,224,True,False,True
test,1198_5.jpg,images/1198_5.jpg,1198,224,224,True,False,True
test,1198_6.jpg,images/1198_6.jpg,1198,224,224,True,False,True
train,1199_1.jpg,images/1199_1.jpg,1199,224,224,True,False,True
train,1199_2.jpg,images/1199_2.jpg,1199,224,224,True,False,True
train,1199_3.jpg,images/1199_3.jpg,1199,224,224,True,False,True
train,1199_4.jpg,images/1199_4.jpg,1199,224,224,True,False,True
test,1200_1.jpg,images/1200_1.jpg,1200,224,224,True,False,True
test,1200_2.jpg,images/1200_2.jpg,1200,224,224,True,False,True
test,1200_3.jpg,images/1200_3.jpg,1200,224,224,True,False,True
test,1200_4.jpg,images/1200_4.jpg,1200,224,224,True,False,True
train,1201_1.jpg,images/1201_1.jpg,1201,224,224,True,False,True
train,1201_2.jpg,images/1201_2.jpg,1201,224,224,True,False,True
train,1201_3.jpg,images/1201_3.jpg,1201,224,224,True,False,True
train,1201_4.jpg,images/1201_4.jpg,1201,224,224,True,False,True
train,1201_5.jpg,images/1201_5.jpg,1201,224,224,True,False,True
train,1201_6.jpg,images/1201_6.jpg,1201,224,224,True,False,True
test,1202_1.jpg,images/1202_1.jpg,1202,224,224,True,False,True
test,1202_2.jpg,images/1202_2.jpg,1202,224,224,True,False,True
test,1202_3.jpg,images/1202_3.jpg,1202,224,224,True,False,True
test,1202_4.jpg,images/1202_4.jpg,1202,224,224,True,False,True
test,1202_5.jpg,images/1202_5.jpg,1202,224,224,True,False,True
train,1203_1.jpg,images/1203_1.jpg,1203,224,224,True,False,True
train,1203_2.jpg,images/1203_2.jpg,1203,224,224,True,False,True
train,1203_3.jpg,images/1203_3.jpg,1203,224,224,True,False,True
train,1203_4.jpg,images/1203_4.jpg,1203,224,224,True,False,True
train,1203_5.jpg,images/1203_5.jpg,1203,224,224,True,False,True
train,1204_1.jpg,images/1204_1.jpg,1204,224,224,True,False,True
train,1204_2.jpg,images/1204_2.jpg,1204,224,224,True,False,True
train,1204_3.jpg,images/1204_3.jpg,1204,224,224,True,False,True
train,1204_4.jpg,images/1204_4.jpg,1204,224,224,True,False,True
train,1205_1.jpg,images/1205_1.jpg,1205,224,224,True,False,True
train,1205_2.jpg,images/1205_2.jpg,1205,224,224,True,False,True
train,1205_3.jpg,images/1205_3.jpg,1205,224,224,True,False,True
train,1205_4.jpg,images/1205_4.jpg,1205,224,224,True,False,True
train,1205_5.jpg,images/1205_5.jpg,1205,224,224,True,False,True
train,1205_6.jpg,images/1205_6.jpg,1205,224,224,True,False,True
train,1205_7.jpg,images/1205_7.jpg,1205,224,224,True,False,True
train,1205_8.jpg,images/1205_8.jpg,1205,224,224,True,False,True
train,1205_9.jpg,images/1205_9.jpg,1205,224,224,True,False,True
train,1205_10.jpg,images/1205_10.jpg,1205,224,224,True,False,True
train,1206_1.jpg,images/1206_1.jpg,1206,224,224,True,False,True
train,1206_2.jpg,images/1206_2.jpg,1206,224,224,True,False,True
train,1206_3.jpg,images/1206_3.jpg,1206,224,224,True,False,True
train,1206_4.jpg,images/1206_4.jpg,1206,224,224,True,False,True
train,1206_5.jpg,images/1206_5.jpg,1206,224,224,True,False,True
train,1206_6.jpg,images/1206_6.jpg,1206,224,224,True,False,True
train,1207_1.jpg,images/1207_1.jpg,1207,224,224,True,False,True
train,1207_2.jpg,images/1207_2.jpg,1207,224,224,True,False,True
train,1207_3.jpg,images/1207_3.jpg,1207,224,224,True,False,True
train,1207_4.jpg,images/1207_4.jpg,1207,224,224,True,False,True
train,1207_5.jpg,images/1207_5.jpg,1207,224,224,True,False,True
train,1208_1.jpg,images/1208_1.jpg,1208,224,224,True,False,True
train,1208_2.jpg,images/1208_2.jpg,1208,224,224,True,False,True
train,1208_3.jpg,images/1208_3.jpg,1208,224,224,True,False,True
train,1208_4.jpg,images/1208_4.jpg,1208,224,224,True,False,True
train,1208_5.jpg,images/1208_5.jpg,1208,224,224,True,False,True
train,1208_6.jpg,images/1208_6.jpg,1208,224,224,True,False,True
train,1209_1.jpg,images/1209_1.jpg,1209,224,224,True,False,True
train,1209_2.jpg,images/1209_2.jpg,1209,224,224,True,False,True
train,1209_3.jpg,images/1209_3.jpg,1209,224,224,True,False,True
train,1209_4.jpg,images/1209_4.jpg,1209,224,224,True,False,True
train,1210_1.jpg,images/1210_1.jpg,1210,224,224,True,False,True
train,1210_2.jpg,images/1210_2.jpg,1210,224,224,True,False,True
train,1210_3.jpg,images/1210_3.jpg,1210,224,224,True,False,True
train,1211_1.jpg,images/1211_1.jpg,1211,224,224,True,False,True
train,1211_2.jpg,images/1211_2.jpg,1211,224,224,True,False,True
train,1211_3.jpg,images/1211_3.jpg,1211,224,224,True,False,True
train,1211_4.jpg,images/1211_4.jpg,1211,224,224,True,False,True
train,1212_1.jpg,images/1212_1.jpg,1212,224,224,True,False,True
train,1212_2.jpg,images/1212_2.jpg,1212,224,224,True,False,True
train,1212_3.jpg,images/1212_3.jpg,1212,224,224,True,False,True
train,1212_4.jpg,images/1212_4.jpg,1212,224,224,True,False,True
test,1213_1.jpg,images/1213_1.jpg,1213,224,224,True,False,True
test,1213_2.jpg,images/1213_2.jpg,1213,224,224,True,False,True
test,1213_3.jpg,images/1213_3.jpg,1213,224,224,True,False,True
test,1213_4.jpg,images/1213_4.jpg,1213,224,224,True,False,True
test,1213_5.jpg,images/1213_5.jpg,1213,224,224,True,False,True
train,1214_1.jpg,images/1214_1.jpg,1214,224,224,True,False,True
train,1214_2.jpg,images/1214_2.jpg,1214,224,224,True,False,True
train,1214_3.jpg,images/1214_3.jpg,1214,224,224,True,False,True
train,1214_4.jpg,images/1214_4.jpg,1214,224,224,True,False,True
test,1215_1.jpg,images/1215_1.jpg,1215,224,224,True,False,True
test,1215_2.jpg,images/1215_2.jpg,1215,224,224,True,False,True
test,1215_3.jpg,images/1215_3.jpg,1215,224,224,True,False,True
test,1215_4.jpg,images/1215_4.jpg,1215,224,224,True,False,True
test,1216_1.jpg,images/1216_1.jpg,1216,224,224,True,False,True
test,1216_2.jpg,images/1216_2.jpg,1216,224,224,True,False,True
test,1216_3.jpg,images/1216_3.jpg,1216,224,224,True,False,True
test,1216_4.jpg,images/1216_4.jpg,1216,224,224,True,False,True
test,1216_5.jpg,images/1216_5.jpg,1216,224,224,True,False,True
test,1216_6.jpg,images/1216_6.jpg,1216,224,224,True,False,True
train,1217_1.jpg,images/1217_1.jpg,1217,224,224,True,False,True
train,1217_2.jpg,images/1217_2.jpg,1217,224,224,True,False,True
train,1217_3.jpg,images/1217_3.jpg,1217,224,224,True,False,True
train,1217_4.jpg,images/1217_4.jpg,1217,224,224,True,False,True
train,1218_1.jpg,images/1218_1.jpg,1218,224,224,True,False,True
train,1218_2.jpg,images/1218_2.jpg,1218,224,224,True,False,True
train,1218_3.jpg,images/1218_3.jpg,1218,224,224,True,False,True
train,1218_4.jpg,images/1218_4.jpg,1218,224,224,True,False,True
train,1218_5.jpg,images/1218_5.jpg,1218,224,224,True,False,True
train,1219_1.jpg,images/1219_1.jpg,1219,224,224,True,False,True
train,1219_2.jpg,images/1219_2.jpg,1219,224,224,True,False,True
train,1219_3.jpg,images/1219_3.jpg,1219,224,224,True,False,True
train,1219_4.jpg,images/1219_4.jpg,1219,224,224,True,False,True
train,1219_5.jpg,images/1219_5.jpg,1219,224,224,True,False,True
train,1219_6.jpg,images/1219_6.jpg,1219,224,224,True,False,True
train,1220_1.jpg,images/1220_1.jpg,1220,224,224,True,False,True
train,1220_2.jpg,images/1220_2.jpg,1220,224,224,True,False,True
train,1220_3.jpg,images/1220_3.jpg,1220,224,224,True,False,True
train,1220_4.jpg,images/1220_4.jpg,1220,224,224,True,False,True
train,1221_1.jpg,images/1221_1.jpg,1221,224,224,True,False,True
train,1221_2.jpg,images/1221_2.jpg,1221,224,224,True,False,True
train,1221_3.jpg,images/1221_3.jpg,1221,224,224,True,False,True
train,1221_4.jpg,images/1221_4.jpg,1221,224,224,True,False,True
test,1222_1.jpg,images/1222_1.jpg,1222,224,224,True,False,True
test,1222_2.jpg,images/1222_2.jpg,1222,224,224,True,False,True
test,1222_3.jpg,images/1222_3.jpg,1222,224,224,True,False,True
test,1222_4.jpg,images/1222_4.jpg,1222,224,224,True,False,True
train,1223_1.jpg,images/1223_1.jpg,1223,224,224,True,False,True
train,1223_2.jpg,images/1223_2.jpg,1223,224,224,True,False,True
train,1223_3.jpg,images/1223_3.jpg,1223,224,224,True,False,True
train,1223_4.jpg,images/1223_4.jpg,1223,224,224,True,False,True
train,1224_1.jpg,images/1224_1.jpg,1224,224,224,True,False,True
train,1224_2.jpg,images/1224_2.jpg,1224,224,224,True,False,True
train,1224_3.jpg,images/1224_3.jpg,1224,224,224,True,False,True
train,1224_4.jpg,images/1224_4.jpg,1224,224,224,True,False,True
train,1224_5.jpg,images/1224_5.jpg,1224,224,224,True,False,True
train,1224_6.jpg,images/1224_6.jpg,1224,224,224,True,False,True
test,1225_1.jpg,images/1225_1.jpg,1225,224,224,True,False,True
test,1225_2.jpg,images/1225_2.jpg,1225,224,224,True,False,True
test,1225_3.jpg,images/1225_3.jpg,1225,224,224,True,False,True
test,1225_4.jpg,images/1225_4.jpg,1225,224,224,True,False,True
test,1225_5.jpg,images/1225_5.jpg,1225,224,224,True,False,True
train,1226_1.jpg,images/1226_1.jpg,1226,224,224,True,False,True
train,1226_2.jpg,images/1226_2.jpg,1226,224,224,True,False,True
train,1226_3.jpg,images/1226_3.jpg,1226,224,224,True,False,True
train,1227_1.jpg,images/1227_1.jpg,1227,224,224,True,False,True
train,1227_2.jpg,images/1227_2.jpg,1227,224,224,True,False,True
train,1227_3.jpg,images/1227_3.jpg,1227,224,224,True,False,True
train,1227_4.jpg,images/1227_4.jpg,1227,224,224,True,False,True
train,1227_5.jpg,images/1227_5.jpg,1227,224,224,True,False,True
test,1228_1.jpg,images/1228_1.jpg,1228,224,224,True,False,True
test,1228_2.jpg,images/1228_2.jpg,1228,224,224,True,False,True
test,1229_1.jpg,images/1229_1.jpg,1229,224,224,True,False,True
test,1229_2.jpg,images/1229_2.jpg,1229,224,224,True,False,True
train,1230_1.jpg,images/1230_1.jpg,1230,224,224,True,False,True
train,1230_2.jpg,images/1230_2.jpg,1230,224,224,True,False,True
train,1230_3.jpg,images/1230_3.jpg,1230,224,224,True,False,True
train,1230_4.jpg,images/1230_4.jpg,1230,224,224,True,False,True
train,1230_5.jpg,images/1230_5.jpg,1230,224,224,True,False,True
train,1231_1.jpg,images/1231_1.jpg,1231,224,224,True,False,True
train,1231_2.jpg,images/1231_2.jpg,1231,224,224,True,False,True
train,1231_3.jpg,images/1231_3.jpg,1231,224,224,True,False,True
train,1232_1.jpg,images/1232_1.jpg,1232,224,224,True,False,True
train,1232_2.jpg,images/1232_2.jpg,1232,224,224,True,False,True
train,1232_3.jpg,images/1232_3.jpg,1232,224,224,True,False,True
train,1232_4.jpg,images/1232_4.jpg,1232,224,224,True,False,True
train,1233_1.jpg,images/1233_1.jpg,1233,224,224,True,False,True
train,1233_2.jpg,images/1233_2.jpg,1233,224,224,True,False,True
train,1233_3.jpg,images/1233_3.jpg,1233,224,224,True,False,True
train,1233_4.jpg,images/1233_4.jpg,1233,224,224,True,False,True
train,1234_1.jpg,images/1234_1.jpg,1234,224,224,True,False,True
train,1234_2.jpg,images/1234_2.jpg,1234,224,224,True,False,True
train,1234_3.jpg,images/1234_3.jpg,1234,224,224,True,False,True
train,1234_4.jpg,images/1234_4.jpg,1234,224,224,True,False,True
train,1234_5.jpg,images/1234_5.jpg,1234,224,224,True,False,True
train,1234_6.jpg,images/1234_6.jpg,1234,224,224,True,False,True
train,1234_7.jpg,images/1234_7.jpg,1234,224,224,True,False,True
train,1234_8.jpg,images/1234_8.jpg,1234,224,224,True,False,True
train,1234_9.jpg,images/1234_9.jpg,1234,224,224,True,False,True
train,1234_10.jpg,images/1234_10.jpg,1234,224,224,True,False,True
train,1234_11.jpg,images/1234_11.jpg,1234,224,224,True,False,True
train,1234_12.jpg,images/1234_12.jpg,1234,224,224,True,False,True
train,1234_13.jpg,images/1234_13.jpg,1234,224,224,True,False,True
train,1234_14.jpg,images/1234_14.jpg,1234,224,224,True,False,True
train,1234_15.jpg,images/1234_15.jpg,1234,224,224,True,False,True
train,1234_16.jpg,images/1234_16.jpg,1234,224,224,True,False,True
train,1234_17.jpg,images/1234_17.jpg,1234,224,224,True,False,True
train,1234_18.jpg,images/1234_18.jpg,1234,224,224,True,False,True
train,1235_1.jpg,images/1235_1.jpg,1235,224,224,True,False,True
train,1235_2.jpg,images/1235_2.jpg,1235,224,224,True,False,True
train,1235_3.jpg,images/1235_3.jpg,1235,224,224,True,False,True
train,1235_4.jpg,images/1235_4.jpg,1235,224,224,True,False,True
train,1236_1.jpg,images/1236_1.jpg,1236,224,224,True,False,True
train,1236_2.jpg,images/1236_2.jpg,1236,224,224,True,False,True
train,1236_3.jpg,images/1236_3.jpg,1236,224,224,True,False,True
train,1237_1.jpg,images/1237_1.jpg,1237,224,224,True,False,True
train,1237_2.jpg,images/1237_2.jpg,1237,224,224,True,False,True
train,1237_3.jpg,images/1237_3.jpg,1237,224,224,True,False,True
train,1237_4.jpg,images/1237_4.jpg,1237,224,224,True,False,True
train,1237_5.jpg,images/1237_5.jpg,1237,224,224,True,False,True
train,1238_1.jpg,images/1238_1.jpg,1238,224,224,True,False,True
train,1238_2.jpg,images/1238_2.jpg,1238,224,224,True,False,True
train,1238_3.jpg,images/1238_3.jpg,1238,224,224,True,False,True
train,1238_4.jpg,images/1238_4.jpg,1238,224,224,True,False,True
test,1239_1.jpg,images/1239_1.jpg,1239,224,224,True,False,True
test,1239_2.jpg,images/1239_2.jpg,1239,224,224,True,False,True
test,1239_3.jpg,images/1239_3.jpg,1239,224,224,True,False,True
test,1239_4.jpg,images/1239_4.jpg,1239,224,224,True,False,True
train,1240_1.jpg,images/1240_1.jpg,1240,224,224,True,False,True
train,1240_2.jpg,images/1240_2.jpg,1240,224,224,True,False,True
train,1240_3.jpg,images/1240_3.jpg,1240,224,224,True,False,True
train,1240_4.jpg,images/1240_4.jpg,1240,224,224,True,False,True
test,1241_1.jpg,images/1241_1.jpg,1241,224,224,True,False,True
test,1241_2.jpg,images/1241_2.jpg,1241,224,224,True,False,True
test,1241_3.jpg,images/1241_3.jpg,1241,224,224,True,False,True
test,1241_4.jpg,images/1241_4.jpg,1241,224,224,True,False,True
test,1241_5.jpg,images/1241_5.jpg,1241,224,224,True,False,True
test,1242_1.jpg,images/1242_1.jpg,1242,224,224,True,False,True
test,1242_2.jpg,images/1242_2.jpg,1242,224,224,True,False,True
test,1242_3.jpg,images/1242_3.jpg,1242,224,224,True,False,True
test,1242_4.jpg,images/1242_4.jpg,1242,224,224,True,False,True
test,1242_5.jpg,images/1242_5.jpg,1242,224,224,True,False,True
test,1243_1.jpg,images/1243_1.jpg,1243,224,224,True,False,True
test,1243_2.jpg,images/1243_2.jpg,1243,224,224,True,False,True
test,1243_3.jpg,images/1243_3.jpg,1243,224,224,True,False,True
test,1243_4.jpg,images/1243_4.jpg,1243,224,224,True,False,True
test,1243_5.jpg,images/1243_5.jpg,1243,224,224,True,False,True
test,1243_6.jpg,images/1243_6.jpg,1243,224,224,True,False,True
train,1244_1.jpg,images/1244_1.jpg,1244,224,224,True,False,True
train,1244_2.jpg,images/1244_2.jpg,1244,224,224,True,False,True
train,1244_3.jpg,images/1244_3.jpg,1244,224,224,True,False,True
train,1245_1.jpg,images/1245_1.jpg,1245,224,224,True,False,True
train,1245_2.jpg,images/1245_2.jpg,1245,224,224,True,False,True
train,1245_3.jpg,images/1245_3.jpg,1245,224,224,True,False,True
train,1245_4.jpg,images/1245_4.jpg,1245,224,224,True,False,True
train,1245_5.jpg,images/1245_5.jpg,1245,224,224,True,False,True
train,1245_6.jpg,images/1245_6.jpg,1245,224,224,True,False,True
test,1246_1.jpg,images/1246_1.jpg,1246,224,224,True,False,True
test,1246_2.jpg,images/1246_2.jpg,1246,224,224,True,False,True
test,1246_3.jpg,images/1246_3.jpg,1246,224,224,True,False,True
test,1246_4.jpg,images/1246_4.jpg,1246,224,224,True,False,True
train,1247_1.jpg,images/1247_1.jpg,1247,224,224,True,False,True
train,1247_2.jpg,images/1247_2.jpg,1247,224,224,True,False,True
train,1247_3.jpg,images/1247_3.jpg,1247,224,224,True,False,True
train,1247_4.jpg,images/1247_4.jpg,1247,224,224,True,False,True
train,1247_5.jpg,images/1247_5.jpg,1247,224,224,True,False,True
train,1247_6.jpg,images/1247_6.jpg,1247,224,224,True,False,True
test,1248_1.jpg,images/1248_1.jpg,1248,224,224,True,False,True
test,1248_2.jpg,images/1248_2.jpg,1248,224,224,True,False,True
test,1248_3.jpg,images/1248_3.jpg,1248,224,224,True,False,True
test,1248_4.jpg,images/1248_4.jpg,1248,224,224,True,False,True
test,1248_5.jpg,images/1248_5.jpg,1248,224,224,True,False,True
test,1248_6.jpg,images/1248_6.jpg,1248,224,224,True,False,True
train,1249_1.jpg,images/1249_1.jpg,1249,224,224,True,False,True
train,1249_2.jpg,images/1249_2.jpg,1249,224,224,True,False,True
train,1249_3.jpg,images/1249_3.jpg,1249,224,224,True,False,True
train,1249_4.jpg,images/1249_4.jpg,1249,224,224,True,False,True
train,1249_5.jpg,images/1249_5.jpg,1249,224,224,True,False,True
train,1250_1.jpg,images/1250_1.jpg,1250,224,224,True,False,True
train,1250_2.jpg,images/1250_2.jpg,1250,224,224,True,False,True
train,1250_3.jpg,images/1250_3.jpg,1250,224,224,True,False,True
train,1250_4.jpg,images/1250_4.jpg,1250,224,224,True,False,True
train,1250_5.jpg,images/1250_5.jpg,1250,224,224,True,False,True
train,1251_1.jpg,images/1251_1.jpg,1251,224,224,True,False,True
train,1251_2.jpg,images/1251_2.jpg,1251,224,224,True,False,True
train,1251_3.jpg,images/1251_3.jpg,1251,224,224,True,False,True
train,1251_4.jpg,images/1251_4.jpg,1251,224,224,True,False,True
train,1251_5.jpg,images/1251_5.jpg,1251,224,224,True,False,True
train,1251_6.jpg,images/1251_6.jpg,1251,224,224,True,False,True
train,1252_1.jpg,images/1252_1.jpg,1252,224,224,True,False,True
train,1252_2.jpg,images/1252_2.jpg,1252,224,224,True,False,True
train,1252_3.jpg,images/1252_3.jpg,1252,224,224,True,False,True
train,1252_4.jpg,images/1252_4.jpg,1252,224,224,True,False,True
test,1253_1.jpg,images/1253_1.jpg,1253,224,224,True,False,True
test,1253_2.jpg,images/1253_2.jpg,1253,224,224,True,False,True
test,1253_3.jpg,images/1253_3.jpg,1253,224,224,True,False,True
test,1253_4.jpg,images/1253_4.jpg,1253,224,224,True,False,True
test,1253_5.jpg,images/1253_5.jpg,1253,224,224,True,False,True
test,1253_6.jpg,images/1253_6.jpg,1253,224,224,True,False,True
train,1254_1.jpg,images/1254_1.jpg,1254,224,224,True,False,True
train,1254_2.jpg,images/1254_2.jpg,1254,224,224,True,False,True
train,1255_1.jpg,images/1255_1.jpg,1255,224,224,True,False,True
train,1255_2.jpg,images/1255_2.jpg,1255,224,224,True,False,True
train,1255_3.jpg,images/1255_3.jpg,1255,224,224,True,False,True
train,1255_4.jpg,images/1255_4.jpg,1255,224,224,True,False,True
train,1255_5.jpg,images/1255_5.jpg,1255,224,224,True,False,True
train,1255_6.jpg,images/1255_6.jpg,1255,224,224,True,False,True
train,1256_1.jpg,images/1256_1.jpg,1256,224,224,True,False,True
train,1256_2.jpg,images/1256_2.jpg,1256,224,224,True,False,True
train,1256_3.jpg,images/1256_3.jpg,1256,224,224,True,False,True
test,1257_1.jpg,images/1257_1.jpg,1257,224,224,True,False,True
test,1257_2.jpg,images/1257_2.jpg,1257,224,224,True,False,True
test,1258_1.jpg,images/1258_1.jpg,1258,224,224,True,False,True
test,1258_2.jpg,images/1258_2.jpg,1258,224,224,True,False,True
test,1258_3.jpg,images/1258_3.jpg,1258,224,224,True,False,True
test,1259_1.jpg,images/1259_1.jpg,1259,224,224,True,False,True
test,1259_2.jpg,images/1259_2.jpg,1259,224,224,True,False,True
test,1259_3.jpg,images/1259_3.jpg,1259,224,224,True,False,True
test,1259_4.jpg,images/1259_4.jpg,1259,224,224,True,False,True
train,1260_1.jpg,images/1260_1.jpg,1260,224,224,True,False,True
train,1260_2.jpg,images/1260_2.jpg,1260,224,224,True,False,True
train,1260_3.jpg,images/1260_3.jpg,1260,224,224,True,False,True
train,1260_4.jpg,images/1260_4.jpg,1260,224,224,True,False,True
train,1260_5.jpg,images/1260_5.jpg,1260,224,224,True,False,True
train,1261_1.jpg,images/1261_1.jpg,1261,224,224,True,False,True
train,1261_2.jpg,images/1261_2.jpg,1261,224,224,True,False,True
train,1261_3.jpg,images/1261_3.jpg,1261,224,224,True,False,True
train,1261_4.jpg,images/1261_4.jpg,1261,224,224,True,False,True
test,1262_1.jpg,images/1262_1.jpg,1262,224,224,True,False,True
test,1262_2.jpg,images/1262_2.jpg,1262,224,224,True,False,True
test,1262_3.jpg,images/1262_3.jpg,1262,224,224,True,False,True
train,1263_1.jpg,images/1263_1.jpg,1263,224,224,True,False,True
train,1263_2.jpg,images/1263_2.jpg,1263,224,224,True,False,True
train,1264_1.jpg,images/1264_1.jpg,1264,224,224,True,False,True
train,1264_2.jpg,images/1264_2.jpg,1264,224,224,True,False,True
train,1264_3.jpg,images/1264_3.jpg,1264,224,224,True,False,True
train,1264_4.jpg,images/1264_4.jpg,1264,224,224,True,False,True
train,1264_5.jpg,images/1264_5.jpg,1264,224,224,True,False,True
train,1264_6.jpg,images/1264_6.jpg,1264,224,224,True,False,True
test,1265_1.jpg,images/1265_1.jpg,1265,224,224,True,False,True
test,1265_2.jpg,images/1265_2.jpg,1265,224,224,True,False,True
test,1265_3.jpg,images/1265_3.jpg,1265,224,224,True,False,True
test,1265_4.jpg,images/1265_4.jpg,1265,224,224,True,False,True
test,1265_5.jpg,images/1265_5.jpg,1265,224,224,True,False,True
train,1266_1.jpg,images/1266_1.jpg,1266,224,224,True,False,True
train,1266_2.jpg,images/1266_2.jpg,1266,224,224,True,False,True
train,1266_3.jpg,images/1266_3.jpg,1266,224,224,True,False,True
train,1266_4.jpg,images/1266_4.jpg,1266,224,224,True,False,True
train,1266_5.jpg,images/1266_5.jpg,1266,224,224,True,False,True
train,1267_1.jpg,images/1267_1.jpg,1267,224,224,True,False,True
train,1267_2.jpg,images/1267_2.jpg,1267,224,224,True,False,True
train,1267_3.jpg,images/1267_3.jpg,1267,224,224,True,False,True
train,1267_4.jpg,images/1267_4.jpg,1267,224,224,True,False,True
train,1268_1.jpg,images/1268_1.jpg,1268,224,224,True,False,True
train,1268_2.jpg,images/1268_2.jpg,1268,224,224,True,False,True
train,1268_3.jpg,images/1268_3.jpg,1268,224,224,True,False,True
train,1268_4.jpg,images/1268_4.jpg,1268,224,224,True,False,True
train,1268_5.jpg,images/1268_5.jpg,1268,224,224,True,False,True
train,1268_6.jpg,images/1268_6.jpg,1268,224,224,True,False,True
train,1269_1.jpg,images/1269_1.jpg,1269,224,224,True,False,True
train,1269_2.jpg,images/1269_2.jpg,1269,224,224,True,False,True
train,1269_3.jpg,images/1269_3.jpg,1269,224,224,True,False,True
train,1270_1.jpg,images/1270_1.jpg,1270,224,224,True,False,True
train,1270_2.jpg,images/1270_2.jpg,1270,224,224,True,False,True
train,1270_3.jpg,images/1270_3.jpg,1270,224,224,True,False,True
train,1270_4.jpg,images/1270_4.jpg,1270,224,224,True,False,True
train,1271_1.jpg,images/1271_1.jpg,1271,224,224,True,False,True
